frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
561,9.35,TUTORIAL_PREPARATION,,,,
562,9.366666666666667,TUTORIAL_PREPARATION,,,,
563,9.383333333333333,TUTORIAL_PREPARATION,,,,
564,9.4,TUTORIAL_PREPARATION,,,,
565,9.416666666666666,TUTORIAL_PREPARATION,,,,
566,9.433333333333334,TUTORIAL_PREPARATION,,,,
567,9.45,TUTORIAL_PREPARATION,,,,
568,9.466666666666667,TUTORIAL_PREPARATION,,,,
569,9.483333333333333,TUTORIAL_PREPARATION,,,,
570,9.5,TUTORIAL_PREPARATION,,,,
571,9.516666666666667,TUTORIAL_PREPARATION,,,,
572,9.533333333333333,TUTORIAL_PREPARATION,,,,
573,9.55,TUTORIAL_PREPARATION,,,,
574,9.566666666666666,TUTORIAL_PREPARATION,,,,
575,9.583333333333334,TUTORIAL_PREPARATION,,,,
576,9.6,TUTORIAL_PREPARATION,,,,
577,9.616666666666667,TUTORIAL_PREPARATION,,,,
578,9.633333333333333,TUTORIAL_PREPARATION,,,,
579,9.65,TUTORIAL_PREPARATION,,,,
580,9.666666666666666,TUTORIAL_PREPARATION,,,,
581,9.683333333333334,TUTORIAL_PREPARATION,,,,
582,9.7,TUTORIAL_PREPARATION,,,,
583,9.716666666666667,TUTORIAL_PREPARATION,,,,
584,9.733333333333333,TUTORIAL_PREPARATION,,,,
585,9.75,TUTORIAL_PREPARATION,,,,
586,9.766666666666667,TUTORIAL_PREPARATION,,,,
